date,region,product,revenue,orders,support_tickets,churn_rate
2025-05-09,Europe,Enterprise,40430.53,14,3,0.0301
2025-05-09,Europe,Pro,13126.27,10,8,0.0322
2025-05-09,Europe,Basic,4456.17,7,6,0.0384
2025-05-09,Asia,Enterprise,34678.07,7,1,0.0312
2025-05-09,Asia,Pro,9875.05,6,4,0.0276
2025-05-09,Asia,Basic,3352.17,4,9,0.0219
2025-05-10,US-East,Enterprise,36073.68,6,8,0.0315
2025-05-10,US-East,Pro,10961.52,9,4,0.0277
2025-05-10,US-East,Basic,3320.39,8,11,0.0297
2025-05-10,US-West,Enterprise,28463.42,5,3,0.0297
2025-05-10,US-West,Pro,8580.56,5,6,0.0221
2025-05-10,US-West,Basic,2925.3,7,11,0.0325
2025-05-10,Europe,Enterprise,26845.86,5,3,0.0266
2025-05-10,Europe,Pro,8029.56,8,2,0.0293
2025-05-10,Europe,Basic,2447.23,2,9,0.0306
2025-05-10,Asia,Enterprise,17889.91,5,7,0.0304
2025-05-10,Asia,Pro,5284.15,1,4,0.0252
2025-05-10,Asia,Basic,2023.51,5,8,0.035
2025-05-11,US-East,Enterprise,33799.0,6,7,0.0298
2025-05-11,US-East,Pro,10299.69,5,8,0.0307
2025-05-11,US-East,Basic,3094.2,5,7,0.0309
2025-05-11,US-West,Enterprise,29700.12,5,6,0.031
2025-05-11,US-West,Pro,9078.13,3,5,0.0255
2025-05-11,US-West,Basic,2931.68,6,3,0.0316
2025-05-11,Europe,Enterprise,24992.93,5,4,0.0384
2025-05-11,Europe,Pro,7495.16,10,7,0.0301
2025-05-11,Europe,Basic,2419.83,1,2,0.0276
2025-05-11,Asia,Enterprise,22073.66,1,10,0.032
2025-05-11,Asia,Pro,6150.32,1,6,0.0281
2025-05-11,Asia,Basic,2043.96,5,7,0.0274
2025-05-12,US-East,Enterprise,52792.87,13,6,0.0336
2025-05-12,US-East,Pro,17174.3,11,10,0.023
2025-05-12,US-East,Basic,6036.22,13,7,0.0345
2025-05-12,US-West,Enterprise,50131.48,8,2,0.0362
2025-05-12,US-West,Pro,13696.03,9,2,0.0301
2025-05-12,US-West,Basic,4952.61,6,5,0.035
2025-05-12,Europe,Enterprise,45872.53,6,3,0.0275
2025-05-12,Europe,Pro,13684.33,7,5,0.0292
2025-05-12,Europe,Basic,4382.97,13,5,0.0347
2025-05-12,Asia,Enterprise,31371.64,5,7,0.024
2025-05-12,Asia,Pro,10715.49,6,7,0.0317
2025-05-12,Asia,Basic,3644.51,8,7,0.0296
2025-05-13,US-East,Enterprise,53512.99,12,8,0.0355
2025-05-13,US-East,Pro,17912.78,10,4,0.038
2025-05-13,US-East,Basic,5990.86,11,3,0.0259
2025-05-13,US-West,Enterprise,50193.25,9,4,0.0305
2025-05-13,US-West,Pro,13542.74,8,6,0.026
2025-05-13,US-West,Basic,4386.22,4,4,0.0336
2025-05-13,Europe,Enterprise,42583.3,9,3,0.0219
2025-05-13,Europe,Pro,12180.26,7,4,0.0256
2025-05-13,Europe,Basic,4424.25,11,5,0.0402
2025-05-13,Asia,Enterprise,32387.68,8,6,0.0299
2025-05-13,Asia,Pro,10298.95,9,8,0.0285
2025-05-13,Asia,Basic,3208.99,8,4,0.0372
2025-05-14,US-East,Enterprise,57672.26,14,5,0.0281
2025-05-14,US-East,Pro,16135.47,10,4,0.0321
2025-05-14,US-East,Basic,5909.27,13,10,0.0335
2025-05-14,US-West,Enterprise,49452.25,9,8,0.0268
2025-05-14,US-West,Pro,13532.98,6,5,0.0373
2025-05-14,US-West,Basic,5151.7,9,9,0.0369
2025-05-14,Europe,Enterprise,39311.46,8,3,0.0283
2025-05-14,Europe,Pro,12711.6,8,9,0.0329
2025-05-14,Europe,Basic,4211.52,13,4,0.0353
2025-05-14,Asia,Enterprise,33278.65,3,7,0.0347
2025-05-14,Asia,Pro,10548.87,6,3,0.027
2025-05-14,Asia,Basic,3485.72,7,6,0.0345
2025-05-15,US-East,Enterprise,58841.43,14,4,0.0309
2025-05-15,US-East,Pro,17638.6,9,7,0.0259
2025-05-15,US-East,Basic,5885.93,14,5,0.0312
2025-05-15,US-West,Enterprise,45727.69,8,11,0.0308
2025-05-15,US-West,Pro,14157.22,5,6,0.0423
2025-05-15,US-West,Basic,5096.06,12,12,0.0318
2025-05-15,Europe,Enterprise,41556.6,9,9,0.0306
2025-05-15,Europe,Pro,11982.71,6,10,0.0331
2025-05-15,Europe,Basic,4238.11,10,4,0.0431
2025-05-15,Asia,Enterprise,33908.18,9,7,0.0222
2025-05-15,Asia,Pro,10147.23,6,9,0.0284
2025-05-15,Asia,Basic,3448.2,9,3,0.0356
2025-05-16,US-East,Enterprise,55764.26,10,5,0.0259
2025-05-16,US-East,Pro,17153.53,10,3,0.0304
2025-05-16,US-East,Basic,6049.87,12,4,0.0315
2025-05-16,US-West,Enterprise,49309.76,11,6,0.0367
2025-05-16,US-West,Pro,14679.13,9,6,0.0244
2025-05-16,US-West,Basic,4634.86,5,7,0.0244
2025-05-16,Europe,Enterprise,42987.12,10,4,0.0369
2025-05-16,Europe,Pro,12862.77,9,7,0.0376
2025-05-16,Europe,Basic,4498.64,11,5,0.0197
2025-05-16,Asia,Enterprise,33027.79,5,5,0.0291
2025-05-16,Asia,Pro,10273.31,5,8,0.0291
2025-05-16,Asia,Basic,3410.65,7,2,0.0362
2025-05-17,US-East,Enterprise,34041.87,4,5,0.0283
2025-05-17,US-East,Pro,9142.22,5,5,0.0292
2025-05-17,US-East,Basic,3471.52,7,9,0.0326
2025-05-17,US-West,Enterprise,30545.6,2,8,0.031
2025-05-17,US-West,Pro,9254.01,7,4,0.0247
2025-05-17,US-West,Basic,2776.35,5,4,0.0261
2025-05-17,Europe,Enterprise,27390.98,7,10,0.0254
2025-05-17,Europe,Pro,7827.15,3,5,0.0286
2025-05-17,Europe,Basic,2490.91,7,10,0.0315
2025-05-17,Asia,Enterprise,23301.58,1,6,0.0306
2025-05-17,Asia,Pro,5919.0,4,2,0.0297
2025-05-17,Asia,Basic,1972.73,4,4,0.0315
2025-05-18,US-East,Enterprise,34860.99,9,9,0.0282
2025-05-18,US-East,Pro,9809.53,7,7,0.031
2025-05-18,US-East,Basic,3538.59,7,7,0.0289
2025-05-18,US-West,Enterprise,29133.5,6,9,0.0313
2025-05-18,US-West,Pro,9162.89,5,4,0.0255
2025-05-18,US-West,Basic,2818.99,3,5,0.0305
2025-05-18,Europe,Enterprise,26567.92,6,11,0.035
2025-05-18,Europe,Pro,7893.85,7,4,0.0344
2025-05-18,Europe,Basic,2497.85,7,13,0.0225
2025-05-18,Asia,Enterprise,20216.22,1,7,0.0265
2025-05-18,Asia,Pro,6379.95,2,4,0.0254
2025-05-18,Asia,Basic,2072.59,4,5,0.037
2025-05-19,US-East,Enterprise,62314.24,12,6,0.0221
2025-05-19,US-East,Pro,18303.2,12,7,0.0276
2025-05-19,US-East,Basic,6269.03,15,8,0.0204
2025-05-19,US-West,Enterprise,49742.16,10,5,0.0223
2025-05-19,US-West,Pro,13580.48,12,6,0.027
2025-05-19,US-West,Basic,5223.93,9,6,0.037
2025-05-19,Europe,Enterprise,43264.69,10,5,0.0272
2025-05-19,Europe,Pro,12091.48,5,7,0.0219
2025-05-19,Europe,Basic,4181.98,9,9,0.0331
2025-05-19,Asia,Enterprise,31673.13,9,8,0.0324
2025-05-19,Asia,Pro,10161.56,6,8,0.0259
2025-05-19,Asia,Basic,3337.52,8,6,0.0333
2025-05-20,US-East,Enterprise,59644.27,13,5,0.0326
2025-05-20,US-East,Pro,18270.14,9,9,0.0318
2025-05-20,US-East,Basic,5988.54,10,7,0.036
2025-05-20,US-West,Enterprise,47315.07,8,10,0.0416
2025-05-20,US-West,Pro,15237.29,11,5,0.025
2025-05-20,US-West,Basic,4784.71,9,7,0.0341
2025-05-20,Europe,Enterprise,44003.28,8,3,0.0174
2025-05-20,Europe,Pro,12635.33,6,6,0.0403
2025-05-20,Europe,Basic,4327.35,6,5,0.0315
2025-05-20,Asia,Enterprise,31130.56,5,2,0.0328
2025-05-20,Asia,Pro,10666.93,4,4,0.0266
2025-05-20,Asia,Basic,3644.7,2,2,0.0273
2025-05-21,US-East,Enterprise,58651.07,13,7,0.0359
2025-05-21,US-East,Pro,17384.67,6,6,0.0404
2025-05-21,US-East,Basic,6226.84,14,6,0.0399
2025-05-21,US-West,Enterprise,50330.91,11,10,0.0304
2025-05-21,US-West,Pro,13823.57,12,12,0.0346
2025-05-21,US-West,Basic,5068.17,12,6,0.0299
2025-05-21,Europe,Enterprise,41130.55,7,10,0.0301
2025-05-21,Europe,Pro,13086.47,8,2,0.0251
2025-05-21,Europe,Basic,4355.07,8,5,0.0338
2025-05-21,Asia,Enterprise,38030.58,10,6,0.0233
2025-05-21,Asia,Pro,10025.32,8,3,0.0265
2025-05-21,Asia,Basic,3430.74,1,3,0.0259
2025-05-22,US-East,Enterprise,61889.58,10,5,0.0327
2025-05-22,US-East,Pro,17455.01,11,10,0.0314
2025-05-22,US-East,Basic,6162.34,12,6,0.0255
2025-05-22,US-West,Enterprise,52325.93,11,5,0.0224
2025-05-22,US-West,Pro,14725.58,11,9,0.0351
2025-05-22,US-West,Basic,5161.24,10,6,0.0251
2025-05-22,Europe,Enterprise,41905.59,9,9,0.0307
2025-05-22,Europe,Pro,12587.44,8,9,0.0283
2025-05-22,Europe,Basic,4427.78,7,6,0.0342
2025-05-22,Asia,Enterprise,35074.71,5,7,0.0271
2025-05-22,Asia,Pro,9774.6,7,7,0.0279
2025-05-22,Asia,Basic,3640.03,6,5,0.0281
2025-05-23,US-East,Enterprise,61410.43,10,5,0.0241
2025-05-23,US-East,Pro,17669.46,10,8,0.037
2025-05-23,US-East,Basic,6165.57,10,3,0.0261
2025-05-23,US-West,Enterprise,46859.23,9,7,0.0258
2025-05-23,US-West,Pro,16354.58,8,8,0.0248
2025-05-23,US-West,Basic,5166.87,11,3,0.0282
2025-05-23,Europe,Enterprise,43259.45,6,7,0.0253
2025-05-23,Europe,Pro,13491.92,8,3,0.0246
2025-05-23,Europe,Basic,3790.74,5,4,0.0296
2025-05-23,Asia,Enterprise,35146.19,2,8,0.0279
2025-05-23,Asia,Pro,10026.57,9,6,0.0288
2025-05-23,Asia,Basic,3389.45,1,5,0.0319
2025-05-24,US-East,Enterprise,33436.19,4,6,0.0202
2025-05-24,US-East,Pro,10630.92,10,7,0.0307
2025-05-24,US-East,Basic,3489.26,9,4,0.0338
2025-05-24,US-West,Enterprise,29520.49,3,3,0.0203
2025-05-24,US-West,Pro,9196.85,6,4,0.0305
2025-05-24,US-West,Basic,3058.63,3,3,0.0372
2025-05-24,Europe,Enterprise,26671.09,6,10,0.0361
2025-05-24,Europe,Pro,8576.21,2,6,0.0257
2025-05-24,Europe,Basic,2722.79,4,5,0.0299
2025-05-24,Asia,Enterprise,20684.8,5,5,0.0193
2025-05-24,Asia,Pro,6088.67,4,5,0.0291
2025-05-24,Asia,Basic,2235.61,5,6,0.0264
2025-05-25,US-East,Enterprise,36116.87,6,4,0.0347
2025-05-25,US-East,Pro,11037.01,8,8,0.0354
2025-05-25,US-East,Basic,3583.06,8,5,0.0213
2025-05-25,US-West,Enterprise,29368.78,7,11,0.0317
2025-05-25,US-West,Pro,9265.59,8,7,0.0317
2025-05-25,US-West,Basic,2907.58,6,6,0.0343
2025-05-25,Europe,Enterprise,25152.21,6,10,0.0308
2025-05-25,Europe,Pro,7690.2,4,7,0.0199
2025-05-25,Europe,Basic,2624.01,6,4,0.0247
2025-05-25,Asia,Enterprise,21168.61,3,4,0.0278
2025-05-25,Asia,Pro,6005.27,4,3,0.034
2025-05-25,Asia,Basic,2076.63,5,10,0.0329
2025-05-26,US-East,Enterprise,52552.65,7,8,0.0253
2025-05-26,US-East,Pro,18412.46,11,8,0.0274
2025-05-26,US-East,Basic,6318.18,11,3,0.034
2025-05-26,US-West,Enterprise,50965.23,11,7,0.0353
2025-05-26,US-West,Pro,14674.75,10,5,0.0266
2025-05-26,US-West,Basic,4721.13,8,7,0.0325
2025-05-26,Europe,Enterprise,45332.05,11,7,0.032
2025-05-26,Europe,Pro,14232.95,8,4,0.0346
2025-05-26,Europe,Basic,4247.16,8,6,0.0387
2025-05-26,Asia,Enterprise,34750.89,8,5,0.0334
2025-05-26,Asia,Pro,9962.28,8,4,0.0349
2025-05-26,Asia,Basic,3270.52,6,3,0.0255
2025-05-27,US-East,Enterprise,57064.32,15,5,0.0217
2025-05-27,US-East,Pro,16826.46,14,5,0.0312
2025-05-27,US-East,Basic,6197.35,13,4,0.028
2025-05-27,US-West,Enterprise,49007.65,12,6,0.0296
2025-05-27,US-West,Pro,14373.01,5,5,0.0243
2025-05-27,US-West,Basic,5079.04,10,8,0.0294
2025-05-27,Europe,Enterprise,42690.77,7,6,0.0315
2025-05-27,Europe,Pro,12671.4,8,7,0.0376
2025-05-27,Europe,Basic,4230.68,13,12,0.025
2025-05-27,Asia,Enterprise,35614.09,4,1,0.0301
2025-05-27,Asia,Pro,9741.71,9,4,0.0347
2025-05-27,Asia,Basic,3417.57,9,8,0.0347
2025-05-28,US-East,Enterprise,51815.15,11,5,0.025
2025-05-28,US-East,Pro,17425.46,8,2,0.0368
2025-05-28,US-East,Basic,5935.93,14,3,0.0359
2025-05-28,US-West,Enterprise,45811.51,10,11,0.0299
2025-05-28,US-West,Pro,14515.51,6,6,0.0339
2025-05-28,US-West,Basic,5177.65,8,6,0.041
2025-05-28,Europe,Enterprise,42385.08,4,5,0.0289
2025-05-28,Europe,Pro,13305.94,10,5,0.0242
2025-05-28,Europe,Basic,4637.31,8,4,0.0289
2025-05-28,Asia,Enterprise,37107.83,9,10,0.0293
2025-05-28,Asia,Pro,10210.6,4,9,0.0248
2025-05-28,Asia,Basic,3763.12,6,6,0.0377
2025-05-29,US-East,Enterprise,61209.22,12,7,0.0277
2025-05-29,US-East,Pro,15787.58,10,5,0.0312
2025-05-29,US-East,Basic,5780.45,8,7,0.03
2025-05-29,US-West,Enterprise,51099.04,7,7,0.0355
2025-05-29,US-West,Pro,13231.32,8,7,0.0251
2025-05-29,US-West,Basic,4887.45,10,5,0.0325
2025-05-29,Europe,Enterprise,42218.63,9,6,0.0265
2025-05-29,Europe,Pro,13541.53,10,4,0.0361
2025-05-29,Europe,Basic,4533.47,10,2,0.0246
2025-05-29,Asia,Enterprise,36794.34,8,5,0.0201
2025-05-29,Asia,Pro,10558.28,8,9,0.0379
2025-05-29,Asia,Basic,3753.03,6,7,0.0159
2025-05-30,US-East,Enterprise,61154.4,14,12,0.0242
2025-05-30,US-East,Pro,17597.1,9,11,0.0363
2025-05-30,US-East,Basic,5550.26,11,15,0.0339
2025-05-30,US-West,Enterprise,53446.97,11,7,0.0272
2025-05-30,US-West,Pro,15707.22,9,7,0.0221
2025-05-30,US-West,Basic,4694.33,11,6,0.0292
2025-05-30,Europe,Enterprise,44489.09,8,5,0.0301
2025-05-30,Europe,Pro,12182.18,9,8,0.0309
2025-05-30,Europe,Basic,4159.18,7,4,0.0264
2025-05-30,Asia,Enterprise,36354.13,5,3,0.0255
2025-05-30,Asia,Pro,9564.22,4,11,0.0332
2025-05-30,Asia,Basic,3398.5,7,6,0.0324
2025-05-31,US-East,Enterprise,38687.74,4,11,0.0223
2025-05-31,US-East,Pro,10303.79,7,4,0.0359
2025-05-31,US-East,Basic,3417.59,6,4,0.0315
2025-05-31,US-West,Enterprise,30933.56,9,9,0.0343
2025-05-31,US-West,Pro,9231.93,5,12,0.0293
2025-05-31,US-West,Basic,2825.51,8,6,0.0274
2025-05-31,Europe,Enterprise,27001.76,4,3,0.028
2025-05-31,Europe,Pro,7900.81,7,5,0.0249
2025-05-31,Europe,Basic,2871.5,3,6,0.0282
2025-05-31,Asia,Enterprise,19121.63,10,6,0.0293
2025-05-31,Asia,Pro,6597.83,4,2,0.0326
2025-05-31,Asia,Basic,2176.08,1,10,0.0304
2025-06-01,US-East,Enterprise,35602.59,6,3,0.0276
2025-06-01,US-East,Pro,10573.47,4,7,0.0388
2025-06-01,US-East,Basic,3861.34,6,5,0.0331
2025-06-01,US-West,Enterprise,32425.47,7,7,0.03
2025-06-01,US-West,Pro,9163.77,8,4,0.0228
2025-06-01,US-West,Basic,3419.86,3,7,0.03
2025-06-01,Europe,Enterprise,26722.19,5,5,0.0256
2025-06-01,Europe,Pro,7871.46,4,5,0.0298
2025-06-01,Europe,Basic,2807.64,4,3,0.0283
2025-06-01,Asia,Enterprise,22797.83,6,5,0.0357
2025-06-01,Asia,Pro,6031.86,3,6,0.0252
2025-06-01,Asia,Basic,2147.6,5,6,0.0305
2025-06-02,US-East,Enterprise,55910.28,13,4,0.0218
2025-06-02,US-East,Pro,16195.97,9,3,0.0278
2025-06-02,US-East,Basic,5949.05,13,5,0.0282
2025-06-02,US-West,Enterprise,46846.85,5,5,0.0267
2025-06-02,US-West,Pro,15020.43,12,9,0.0281
2025-06-02,US-West,Basic,5081.31,10,6,0.0228
2025-06-02,Europe,Enterprise,40385.82,10,3,0.0302
2025-06-02,Europe,Pro,13330.6,4,5,0.0301
2025-06-02,Europe,Basic,4675.78,9,2,0.0335
2025-06-02,Asia,Enterprise,35579.97,7,5,0.0298
2025-06-02,Asia,Pro,9818.42,8,7,0.027
2025-06-02,Asia,Basic,3373.93,6,5,0.0341
2025-06-03,US-East,Enterprise,57964.13,11,7,0.0268
2025-06-03,US-East,Pro,17521.16,13,6,0.0341
2025-06-03,US-East,Basic,5997.66,15,13,0.0274
2025-06-03,US-West,Enterprise,47627.05,6,3,0.0308
2025-06-03,US-West,Pro,16157.18,9,7,0.0245
2025-06-03,US-West,Basic,5013.6,9,7,0.0345
2025-06-03,Europe,Enterprise,36157.91,11,5,0.0293
2025-06-03,Europe,Pro,14430.62,7,8,0.0304
2025-06-03,Europe,Basic,4694.2,10,6,0.0286
2025-06-03,Asia,Enterprise,34893.93,9,4,0.0335
2025-06-03,Asia,Pro,11032.11,7,5,0.037
2025-06-03,Asia,Basic,3691.91,8,11,0.0364
2025-06-04,US-East,Enterprise,60408.31,13,9,0.0226
2025-06-04,US-East,Pro,17911.89,9,5,0.0223
2025-06-04,US-East,Basic,5870.54,12,3,0.026
2025-06-04,US-West,Enterprise,50361.69,9,13,0.0287
2025-06-04,US-West,Pro,14195.05,10,4,0.0291
2025-06-04,US-West,Basic,4832.75,10,4,0.0317
2025-06-04,Europe,Enterprise,45253.17,10,6,0.0361
2025-06-04,Europe,Pro,12660.43,9,5,0.0392
2025-06-04,Europe,Basic,4447.76,10,9,0.0334
2025-06-04,Asia,Enterprise,36665.49,4,7,0.0227
2025-06-04,Asia,Pro,9480.96,6,4,0.0217
2025-06-04,Asia,Basic,3434.16,7,5,0.0311
2025-06-05,US-East,Enterprise,53001.41,8,6,0.0278
2025-06-05,US-East,Pro,17674.54,13,5,0.0317
2025-06-05,US-East,Basic,5918.79,13,6,0.0291
2025-06-05,US-West,Enterprise,49919.7,9,9,0.0267
2025-06-05,US-West,Pro,14096.49,7,2,0.0336
2025-06-05,US-West,Basic,4918.62,8,7,0.0282
2025-06-05,Europe,Enterprise,43042.85,10,7,0.0233
2025-06-05,Europe,Pro,14319.03,9,9,0.0307
2025-06-05,Europe,Basic,4578.3,6,10,0.0269
2025-06-05,Asia,Enterprise,33403.86,1,5,0.0399
2025-06-05,Asia,Pro,10871.71,4,4,0.0293
2025-06-05,Asia,Basic,3724.57,7,5,0.0338
2025-06-06,US-East,Enterprise,58209.92,10,6,0.0375
2025-06-06,US-East,Pro,17522.73,12,5,0.0233
2025-06-06,US-East,Basic,5657.04,11,8,0.0285
2025-06-06,US-West,Enterprise,45270.64,10,5,0.0355
2025-06-06,US-West,Pro,14893.48,11,3,0.0298
2025-06-06,US-West,Basic,4985.39,8,8,0.0327
2025-06-06,Europe,Enterprise,42417.47,7,7,0.0236
2025-06-06,Europe,Pro,13553.88,8,7,0.0249
2025-06-06,Europe,Basic,4501.87,11,5,0.0274
2025-06-06,Asia,Enterprise,38833.0,8,1,0.0299
2025-06-06,Asia,Pro,11387.27,4,6,0.035
2025-06-06,Asia,Basic,3847.59,7,5,0.0232
2025-06-07,US-East,Enterprise,36761.67,7,5,0.0295
2025-06-07,US-East,Pro,10381.17,5,9,0.0333
2025-06-07,US-East,Basic,3417.2,2,3,0.0293
2025-06-07,US-West,Enterprise,30183.24,4,3,0.0289
2025-06-07,US-West,Pro,8263.05,6,5,0.0336
2025-06-07,US-West,Basic,3194.19,1,7,0.0292
2025-06-07,Europe,Enterprise,24252.22,2,10,0.0314
2025-06-07,Europe,Pro,8011.73,2,8,0.028
2025-06-07,Europe,Basic,2552.05,4,6,0.018
2025-06-07,Asia,Enterprise,21788.29,1,4,0.0311
2025-06-07,Asia,Pro,7079.74,7,4,0.0253
2025-06-07,Asia,Basic,2534.15,5,6,0.0269
2025-06-08,US-East,Enterprise,40058.94,7,3,0.029
2025-06-08,US-East,Pro,11983.54,7,10,0.0329
2025-06-08,US-East,Basic,3346.77,8,8,0.0179
2025-06-08,US-West,Enterprise,30586.86,6,4,0.0309
2025-06-08,US-West,Pro,8672.51,2,3,0.0349
2025-06-08,US-West,Basic,3161.01,4,6,0.0368
2025-06-08,Europe,Enterprise,25688.72,4,3,0.0261
2025-06-08,Europe,Pro,8219.65,6,5,0.0419
2025-06-08,Europe,Basic,2584.67,5,6,0.0208
2025-06-08,Asia,Enterprise,20597.51,5,5,0.032
2025-06-08,Asia,Pro,6257.64,6,7,0.0327
2025-06-08,Asia,Basic,2145.97,5,8,0.0288
2025-06-09,US-East,Enterprise,56224.07,10,7,0.0158
2025-06-09,US-East,Pro,16558.76,12,9,0.0302
2025-06-09,US-East,Basic,6116.61,12,4,0.0246
2025-06-09,US-West,Enterprise,53413.48,11,5,0.0366
2025-06-09,US-West,Pro,15860.93,10,9,0.0286
2025-06-09,US-West,Basic,5089.91,12,4,0.0299
2025-06-09,Europe,Enterprise,42715.17,9,7,0.0278
2025-06-09,Europe,Pro,13296.57,8,8,0.0259
2025-06-09,Europe,Basic,4530.19,13,2,0.0285
2025-06-09,Asia,Enterprise,35215.56,6,5,0.0312
2025-06-09,Asia,Pro,11023.83,5,4,0.0304
2025-06-09,Asia,Basic,3310.1,7,7,0.0374
2025-06-10,US-East,Enterprise,64051.56,13,8,0.0396
2025-06-10,US-East,Pro,17544.92,11,6,0.0372
2025-06-10,US-East,Basic,5506.06,11,7,0.0212
2025-06-10,US-West,Enterprise,54840.96,12,4,0.0306
2025-06-10,US-West,Pro,14431.76,10,12,0.0369
2025-06-10,US-West,Basic,4795.84,13,4,0.0355
2025-06-10,Europe,Enterprise,43922.35,8,3,0.0264
2025-06-10,Europe,Pro,12993.54,7,8,0.0355
2025-06-10,Europe,Basic,4153.13,9,5,0.0308
2025-06-10,Asia,Enterprise,36330.34,6,6,0.0362
2025-06-10,Asia,Pro,10174.44,6,3,0.031
2025-06-10,Asia,Basic,3655.08,4,3,0.0299
2025-06-11,US-East,Enterprise,59850.41,10,8,0.0286
2025-06-11,US-East,Pro,15652.15,12,4,0.0265
2025-06-11,US-East,Basic,5729.34,9,11,0.0313
2025-06-11,US-West,Enterprise,50585.06,8,3,0.0359
2025-06-11,US-West,Pro,14776.53,11,9,0.028
2025-06-11,US-West,Basic,5333.55,9,8,0.035
2025-06-11,Europe,Enterprise,45107.04,7,8,0.0257
2025-06-11,Europe,Pro,12560.07,8,6,0.0291
2025-06-11,Europe,Basic,4567.71,10,8,0.0276
2025-06-11,Asia,Enterprise,37109.06,6,7,0.0306
2025-06-11,Asia,Pro,11078.52,9,7,0.0317
2025-06-11,Asia,Basic,3480.18,10,7,0.0373
2025-06-12,US-East,Enterprise,60922.76,12,6,0.021
2025-06-12,US-East,Pro,18076.73,9,9,0.0258
2025-06-12,US-East,Basic,5909.94,11,6,0.0355
2025-06-12,US-West,Enterprise,51216.65,12,7,0.0272
2025-06-12,US-West,Pro,15682.86,9,2,0.0358
2025-06-12,US-West,Basic,4986.08,12,9,0.0337
2025-06-12,Europe,Enterprise,46255.57,12,10,0.0303
2025-06-12,Europe,Pro,13915.36,8,1,0.0301
2025-06-12,Europe,Basic,4423.86,10,7,0.0269
2025-06-12,Asia,Enterprise,34255.98,8,3,0.0239
2025-06-12,Asia,Pro,11152.99,7,9,0.0246
2025-06-12,Asia,Basic,3582.92,6,5,0.0291
2025-06-13,US-East,Enterprise,56886.54,10,4,0.0237
2025-06-13,US-East,Pro,18271.39,14,8,0.0278
2025-06-13,US-East,Basic,6001.46,10,5,0.0276
2025-06-13,US-West,Enterprise,43581.3,8,5,0.0263
2025-06-13,US-West,Pro,15575.32,8,10,0.0333
2025-06-13,US-West,Basic,5202.6,7,5,0.0299
2025-06-13,Europe,Enterprise,46309.54,11,2,0.037
2025-06-13,Europe,Pro,13707.06,7,4,0.0438
2025-06-13,Europe,Basic,4320.61,9,2,0.0372
2025-06-13,Asia,Enterprise,36096.66,9,6,0.0395
2025-06-13,Asia,Pro,11051.41,7,8,0.035
2025-06-13,Asia,Basic,3551.56,4,7,0.0226
2025-06-14,US-East,Enterprise,35518.97,1,8,0.0312
2025-06-14,US-East,Pro,10586.81,4,5,0.037
2025-06-14,US-East,Basic,3567.89,7,6,0.0328
2025-06-14,US-West,Enterprise,31871.51,7,5,0.0355
2025-06-14,US-West,Pro,8572.6,3,2,0.0346
2025-06-14,US-West,Basic,3268.6,3,5,0.0374
2025-06-14,Europe,Enterprise,27529.97,4,8,0.0291
2025-06-14,Europe,Pro,7752.05,1,3,0.0335
2025-06-14,Europe,Basic,2617.25,5,5,0.02
2025-06-14,Asia,Enterprise,21565.04,4,11,0.0363
2025-06-14,Asia,Pro,6705.76,4,9,0.0313
2025-06-14,Asia,Basic,2101.3,3,6,0.0255
2025-06-15,US-East,Enterprise,36447.38,8,8,0.0273
2025-06-15,US-East,Pro,10709.16,5,9,0.0265
2025-06-15,US-East,Basic,3604.81,9,8,0.0297
2025-06-15,US-West,Enterprise,29108.16,4,5,0.0365
2025-06-15,US-West,Pro,9239.49,4,8,0.0326
2025-06-15,US-West,Basic,2940.15,4,4,0.032
2025-06-15,Europe,Enterprise,27562.37,8,9,0.0316
2025-06-15,Europe,Pro,7337.46,4,3,0.0409
2025-06-15,Europe,Basic,2556.18,4,6,0.0302
2025-06-15,Asia,Enterprise,22677.79,1,9,0.0345
2025-06-15,Asia,Pro,6050.78,1,4,0.0309
2025-06-15,Asia,Basic,1985.88,2,5,0.0258
2025-06-16,US-East,Enterprise,62760.47,12,6,0.0302
2025-06-16,US-East,Pro,18884.15,14,2,0.0396
2025-06-16,US-East,Basic,6116.07,11,8,0.0288
2025-06-16,US-West,Enterprise,53107.78,11,5,0.0348
2025-06-16,US-West,Pro,15239.09,7,9,0.0421
2025-06-16,US-West,Basic,5054.48,12,9,0.0348
2025-06-16,Europe,Enterprise,47428.39,13,3,0.025
2025-06-16,Europe,Pro,13158.02,9,8,0.0268
2025-06-16,Europe,Basic,4557.24,13,10,0.0293
2025-06-16,Asia,Enterprise,39086.05,7,6,0.0417
2025-06-16,Asia,Pro,10587.91,8,6,0.0309
2025-06-16,Asia,Basic,3811.64,7,3,0.0404
2025-06-17,US-East,Enterprise,56228.8,10,7,0.0311
2025-06-17,US-East,Pro,16711.16,8,4,0.0384
2025-06-17,US-East,Basic,5748.72,12,9,0.0244
2025-06-17,US-West,Enterprise,53596.17,9,2,0.0326
2025-06-17,US-West,Pro,14132.84,9,11,0.0226
2025-06-17,US-West,Basic,5128.79,7,8,0.0423
2025-06-17,Europe,Enterprise,47875.72,6,5,0.0297
2025-06-17,Europe,Pro,13378.8,7,6,0.0309
2025-06-17,Europe,Basic,4936.71,9,5,0.0412
2025-06-17,Asia,Enterprise,35212.88,6,3,0.0308
